id,name,lat,lon,modes,zone
9400ZZLUWRR4,Warren Street Underground Station,51.524031,-0.138719,['tube'],1
9400ZZLUWSD,Wanstead Underground Station,51.575501,0.028527,['tube'],4
9400ZZLUWSD1,Wanstead Underground Station,51.575663,0.029069,['tube'],4
9400ZZLUWSD2,Wanstead Station,51.575672,0.029069,['tube'],4
9400ZZLUWSM,Westminster Underground Station,51.50132,-0.124861,['tube'],1
9400ZZLUWSM1,Westminster Underground Station,51.501284,-0.124877,['tube'],1
9400ZZLUWSM2,Westminster Underground Station,51.501185,-0.124838,['tube'],1
9400ZZLUWSM3,Westminster Underground Station,51.501004,-0.124773,['tube'],1
9400ZZLUWSM4,Westminster Underground Station,51.501006,-0.124932,['tube'],1
9400ZZLUWSP,Westbourne Park Underground Station,51.52111,-0.201065,['tube'],2
9400ZZLUWSP1,Westbourne Park Underground Station,51.520984,-0.201647,['tube'],2
9400ZZLUWSP2,Westbourne Park Underground Station,51.520973,-0.201546,['tube'],2
9400ZZLUWTA,West Acton Underground Station,51.518001,-0.28098,['tube'],3
9400ZZLUWTA1,West Acton Underground Station,51.518194,-0.280641,['tube'],3
9400ZZLUWTA2,West Acton Underground Station,51.518159,-0.2807,['tube'],3
9400ZZLUWWL,Walthamstow Central Underground Station,51.582965,-0.019885,['tube'],3
9400ZZLUWWL1,Walthamstow Central Underground Station,51.583067,-0.01952,['tube'],3
9400ZZLUWYC,Wembley Central Underground Station,51.552304,-0.296852,['tube'],4
9400ZZLUWYC1,Wembley Central Underground Station,51.551739,-0.29631,['tube'],4
9400ZZLUWYC2,Wembley Central Underground Station,51.552312,-0.296794,['tube'],4
9400ZZLUWYP,Wembley Park Underground Station,51.563198,-0.279262,['tube'],4
9400ZZLUWYP1,Wembley Park Underground Station,51.563518,-0.279596,['tube'],4
9400ZZLUWYP2,Wembley Park Underground Station,51.563518,-0.279581,['tube'],4
9400ZZLUWYP3,Wembley Park Underground Station,51.563509,-0.279596,['tube'],4
9400ZZLUWYP4,Wembley Park Underground Station,51.563517,-0.279567,['tube'],4
9400ZZLUWYP6,Wembley Park Underground Station,51.565944,-0.279504,['tube'],4
9400ZZNEUGST,Nine Elms Underground Station,51.479912,-0.128476,['tube'],
940GZZBPSUST,Battersea Power Station Underground Station,51.479932,-0.142142,['tube'],1
940GZZLUACT,Acton Town Underground Station,51.503057,-0.280462,['tube'],3
940GZZLUACY,Archway Underground Station,51.565478,-0.134819,['tube'],2+3
940GZZLUADE,Aldgate East Underground Station,51.515037,-0.072384,['tube'],1
940GZZLUAGL,Angel Underground Station,51.532624,-0.105898,['tube'],1
940GZZLUALD,Aldgate Underground Station,51.514246,-0.075689,['tube'],1
940GZZLUALP,Alperton Underground Station,51.540627,-0.29961,['tube'],4
940GZZLUAMS,Amersham Underground Station,51.674126,-0.607714,['tube'],9
940GZZLUASG,Arnos Grove Underground Station,51.616446,-0.133062,['tube'],4
940GZZLUASL,Arsenal Underground Station,51.558655,-0.107457,['tube'],2
940GZZLUBBB,Bromley-by-Bow Underground Station,51.524839,-0.011538,['tube'],2/3
940GZZLUBBN,Barbican Underground Station,51.520275,-0.097993,['tube'],1
940GZZLUBDS,Bounds Green Underground Station,51.607034,-0.124235,['tube'],3+4
940GZZLUBEC,Becontree Underground Station,51.540331,0.127016,['tube'],5
940GZZLUBKE,Barkingside Underground Station,51.585689,0.088585,['tube'],4
940GZZLUBKF,Blackfriars Underground Station,51.511581,-0.103659,['tube'],1
940GZZLUBKG,Barking Underground Station,51.539321,0.081053,['tube'],4
940GZZLUBKH,Buckhurst Hill Underground Station,51.626605,0.046757,"['bus', 'tube']",5
940GZZLUBLG,Bethnal Green Underground Station,51.527222,-0.055506,['tube'],2
940GZZLUBLM,Balham Underground Station,51.443288,-0.152997,['tube'],3
940GZZLUBLR,Blackhorse Road Underground Station,51.586919,-0.04115,['tube'],3
940GZZLUBMY,Bermondsey Underground Station,51.49775,-0.063993,['tube'],2
940GZZLUBND,Bond Street Underground Station,51.514304,-0.149723,['tube'],1
940GZZLUBNK,Bank Underground Station,51.51225,-0.087792,['tube'],1
940GZZLUBOR,Borough Underground Station,51.501199,-0.09337,['tube'],1
940GZZLUBOS,Boston Manor Underground Station,51.495635,-0.324939,['tube'],4
940GZZLUBSC,Barons Court Underground Station,51.490311,-0.213427,['tube'],2
940GZZLUBST,Baker Street Underground Station,51.522883,-0.15713,['tube'],1
940GZZLUBTK,Burnt Oak Underground Station,51.602774,-0.264048,['tube'],4
940GZZLUBTX,Brent Cross Underground Station,51.57665,-0.213622,['tube'],3
940GZZLUBWR,Bow Road Underground Station,51.52694,-0.025128,['tube'],2
940GZZLUBWT,Bayswater Underground Station,51.512284,-0.187938,['tube'],1
940GZZLUBXN,Brixton Underground Station,51.462618,-0.114888,['tube'],2
940GZZLUBZP,Belsize Park Underground Station,51.550311,-0.164648,['tube'],2
940GZZLUCAL,Chalfont & Latimer Underground Station,51.667985,-0.560689,['tube'],8
940GZZLUCAR,Caledonian Road Underground Station,51.548519,-0.118493,['tube'],2
940GZZLUCFM,Chalk Farm Underground Station,51.544118,-0.153388,['tube'],2
940GZZLUCGN,Covent Garden Underground Station,51.513093,-0.124436,['tube'],1
940GZZLUCGT,Canning Town Underground Station,51.513584,0.008322,['tube'],2/3
940GZZLUCHL,Chancery Lane Underground Station,51.518247,-0.111583,['tube'],1
940GZZLUCHX,Charing Cross Underground Station,51.50741,-0.127277,['tube'],1
940GZZLUCKS,Cockfosters Underground Station,51.65152,-0.149171,['tube'],5
940GZZLUCND,Colindale Underground Station,51.595424,-0.249919,['tube'],4
940GZZLUCPC,Clapham Common Underground Station,51.461742,-0.138317,['tube'],2
940GZZLUCPK,Canons Park Underground Station,51.607701,-0.294693,['tube'],5
940GZZLUCPN,Clapham North Underground Station,51.465135,-0.130016,['tube'],2
940GZZLUCPS,Clapham South Underground Station,51.452654,-0.147582,['tube'],2+3
940GZZLUCSD,Colliers Wood Underground Station,51.41816,-0.178086,['tube'],3
940GZZLUCSM,Chesham Underground Station,51.705208,-0.611247,['tube'],9
940GZZLUCST,Cannon Street Underground Station,51.51151,-0.090432,['tube'],1
940GZZLUCTN,Camden Town Underground Station,51.539292,-0.14274,['tube'],2
940GZZLUCWL,Chigwell Underground Station,51.617916,0.075041,"['bus', 'tube']",4
940GZZLUCWP,Chiswick Park Underground Station,51.494627,-0.267972,['tube'],3
940GZZLUCWR,Canada Water Underground Station,51.497931,-0.049405,['tube'],2
940GZZLUCXY,Croxley Underground Station,51.647044,-0.441718,['tube'],7
940GZZLUCYD,Chorleywood Underground Station,51.654358,-0.518461,['tube'],7
940GZZLUCYF,Canary Wharf Underground Station,51.503488,-0.018246,['tube'],2
940GZZLUDBN,Debden Underground Station,51.645386,0.083782,['tube'],6
940GZZLUDGE,Dagenham East Underground Station,51.544096,0.166017,['tube'],5
940GZZLUDGY,Dagenham Heathway Underground Station,51.541639,0.147527,['tube'],5
940GZZLUDOH,Dollis Hill Underground Station,51.551955,-0.239068,['tube'],3
940GZZLUEAC,Elephant & Castle Underground Station,51.494536,-0.100606,['tube'],1+2
940GZZLUEAE,Eastcote Underground Station,51.576506,-0.397373,['tube'],5
940GZZLUEAN,East Acton Underground Station,51.516612,-0.247248,['tube'],2
940GZZLUEBY,Ealing Broadway Underground Station,51.515017,-0.301457,['tube'],3
940GZZLUECM,Ealing Common Underground Station,51.51014,-0.288265,['tube'],3
940GZZLUECT,Earl's Court Underground Station,51.492063,-0.193378,['tube'],1+2
940GZZLUEFY,East Finchley Underground Station,51.587131,-0.165012,['tube'],3
940GZZLUEGW,Edgware Underground Station,51.613653,-0.274928,['tube'],5
940GZZLUEHM,East Ham Underground Station,51.538948,0.051186,['tube'],3+4
940GZZLUEMB,Embankment Underground Station,51.507058,-0.122666,['tube'],1
940GZZLUEPG,Epping Underground Station,51.69368,0.113767,['tube'],6
940GZZLUEPK,Elm Park Underground Station,51.549775,0.19864,['tube'],6
940GZZLUEPY,East Putney Underground Station,51.459205,-0.211,['tube'],2+3
940GZZLUERB,Edgware Road (Bakerloo) Underground Station,51.520299,-0.17015,['tube'],1
940GZZLUERC,Edgware Road (Circle Line) Underground Station,51.519858,-0.167832,['tube'],1
940GZZLUESQ,Euston Square Underground Station,51.525604,-0.135829,['tube'],1
940GZZLUEUS,Euston Underground Station,51.528055,-0.132182,['tube'],1
940GZZLUFBY,Fulham Broadway Underground Station,51.480081,-0.195422,['tube'],2
940GZZLUFCN,Farringdon Underground Station,51.520252,-0.104913,['tube'],1
940GZZLUFLP,Fairlop Underground Station,51.595618,0.091004,['tube'],4
940GZZLUFPK,Finsbury Park Underground Station,51.564158,-0.106825,['tube'],2
940GZZLUFYC,Finchley Central Underground Station,51.600921,-0.192527,['tube'],4
940GZZLUFYR,Finchley Road Underground Station,51.546825,-0.179845,['tube'],2
940GZZLUGBY,Gunnersbury Underground Station,51.491803,-0.275267,['tube'],3
940GZZLUGDG,Goodge Street Underground Station,51.520599,-0.134361,['tube'],1
940GZZLUGFD,Greenford Underground Station,51.542424,-0.34605,['tube'],4
940GZZLUGGH,Grange Hill Underground Station,51.613378,0.092066,"['bus', 'tube']",4
940GZZLUGGN,Golders Green Underground Station,51.572259,-0.194039,['tube'],3
940GZZLUGHK,Goldhawk Road Underground Station,51.502005,-0.226715,['tube'],2
940GZZLUGPK,Green Park Underground Station,51.506947,-0.142787,['tube'],1
940GZZLUGPS,Great Portland Street Underground Station,51.52384,-0.144262,['tube'],1
940GZZLUGTH,Gants Hill Underground Station,51.576544,0.066185,['tube'],4
940GZZLUGTR,Gloucester Road Underground Station,51.494316,-0.182658,['tube'],1
940GZZLUHAI,Highbury & Islington Underground Station,51.54635,-0.103324,['tube'],2
940GZZLUHAW,Harrow & Wealdstone Underground Station,51.592268,-0.335217,['tube'],5
940GZZLUHBN,Holborn Underground Station,51.51758,-0.120475,['tube'],1
940GZZLUHBT,High Barnet Underground Station,51.650541,-0.194298,['tube'],5
940GZZLUHCH,Hornchurch Underground Station,51.554093,0.219116,['tube'],6
940GZZLUHCL,Hendon Central Underground Station,51.583301,-0.226424,['tube'],3+4
940GZZLUHGD,Hillingdon Underground Station,51.553715,-0.449828,['tube'],6
940GZZLUHGR,Hanger Lane Underground Station,51.530177,-0.292704,['tube'],3
940GZZLUHGT,Highgate Underground Station,51.577532,-0.145857,['tube'],3
940GZZLUHLT,Hainault Underground Station,51.603659,0.093482,['tube'],4
940GZZLUHNX,Hatton Cross Underground Station,51.466747,-0.423191,['tube'],5+6
940GZZLUHOH,Harrow-on-the-Hill Underground Station,51.579195,-0.337225,['tube'],5
940GZZLUHPC,Hyde Park Corner Underground Station,51.503035,-0.152441,['tube'],1
940GZZLUHPK,Holland Park Underground Station,51.507143,-0.205679,['tube'],2
940GZZLUHR4,Heathrow Terminal 4 Underground Station,51.458524,-0.445771,['tube'],6
940GZZLUHR5,Heathrow Terminal 5 Underground Station,51.470052,-0.49056,['tube'],6
940GZZLUHRC,Heathrow Terminals 2 & 3 Underground Station,51.471235,-0.452265,['tube'],6
940GZZLUHSC,Hammersmith (H&C Line) Underground Station,51.49331,-0.2243,['tube'],2
940GZZLUHSD,Hammersmith (Dist&Picc Line) Underground Station,51.4923,-0.22362,['tube'],2
940GZZLUHSK,High Street Kensington Underground Station,51.501055,-0.192792,['tube'],1
940GZZLUHSN,Harlesden Underground Station,51.53631,-0.257883,['tube'],3
940GZZLUHTD,Hampstead Underground Station,51.556239,-0.177464,['tube'],2+3
940GZZLUHWC,Hounslow Central Underground Station,51.471295,-0.366578,['tube'],4
940GZZLUHWE,Hounslow East Underground Station,51.473213,-0.356474,['tube'],4
940GZZLUHWT,Hounslow West Underground Station,51.473469,-0.386544,['tube'],5
940GZZLUHWY,Holloway Road Underground Station,51.552697,-0.113244,['tube'],2
940GZZLUICK,Ickenham Underground Station,51.56177,-0.442225,['tube'],6
940GZZLUKBN,Kilburn Underground Station,51.547183,-0.204248,['tube'],2
940GZZLUKBY,Kingsbury Underground Station,51.584845,-0.27879,['tube'],4
940GZZLUKEN,Kenton Underground Station,51.581756,-0.31691,['tube'],4
940GZZLUKNB,Knightsbridge Underground Station,51.501669,-0.160508,"['bus', 'tube']",1
940GZZLUKNG,Kennington Underground Station,51.488337,-0.105963,['tube'],1+2
940GZZLUKOY,Kensington (Olympia) Underground Station,51.497624,-0.210015,['tube'],2
940GZZLUKPK,Kilburn Park Underground Station,51.534979,-0.194232,['tube'],2
940GZZLUKSH,Kentish Town Underground Station,51.550312,-0.140733,['tube'],2
940GZZLUKSL,Kensal Green Underground Station,51.530539,-0.225016,['tube'],2
940GZZLUKSX,King's Cross St. Pancras Underground Station,51.530663,-0.123194,['tube'],1
940GZZLUKWG,Kew Gardens Underground Station,51.477058,-0.285241,['tube'],3+4
940GZZLULAD,Ladbroke Grove Underground Station,51.517449,-0.210391,['tube'],2
940GZZLULBN,Lambeth North Underground Station,51.498808,-0.112315,['tube'],1
940GZZLULGN,Loughton Underground Station,51.641443,0.055476,"['bus', 'tube']",6
940GZZLULGT,Lancaster Gate Underground Station,51.511723,-0.175494,['tube'],1
940GZZLULNB,London Bridge Underground Station,51.505721,-0.088873,['tube'],1
940GZZLULRD,Latimer Road Underground Station,51.513389,-0.217799,['tube'],2
940GZZLULSQ,Leicester Square Underground Station,51.511386,-0.128426,['tube'],1
940GZZLULVT,Liverpool Street Underground Station,51.517372,-0.083182,['tube'],1
940GZZLULYN,Leyton Underground Station,51.556589,-0.005523,['tube'],3
940GZZLULYS,Leytonstone Underground Station,51.568324,0.008194,['tube'],3+4
940GZZLUMBA,Marble Arch Underground Station,51.513424,-0.158953,['tube'],1
940GZZLUMDN,Morden Underground Station,51.402142,-0.194839,['tube'],4
940GZZLUMED,Mile End Underground Station,51.525122,-0.03364,['tube'],2
940GZZLUMGT,Moorgate Underground Station,51.518176,-0.088322,['tube'],1
940GZZLUMHL,Mill Hill East Underground Station,51.608229,-0.209986,['tube'],4
940GZZLUMMT,Monument Underground Station,51.5107,-0.085969,['tube'],1
940GZZLUMPK,Moor Park Underground Station,51.629845,-0.432454,['tube'],6+7
940GZZLUMRH,Manor House Underground Station,51.570738,-0.096118,['tube'],2+3
940GZZLUMSH,Mansion House Underground Station,51.512117,-0.094009,['tube'],1
940GZZLUMTC,Mornington Crescent Underground Station,51.534679,-0.138789,['tube'],2
940GZZLUMVL,Maida Vale Underground Station,51.529777,-0.185758,['tube'],2
940GZZLUMYB,Marylebone Underground Station,51.522322,-0.163207,['tube'],1
940GZZLUNAN,North Acton Underground Station,51.523524,-0.259755,['tube'],2+3
940GZZLUNBP,Newbury Park Underground Station,51.575726,0.090004,['tube'],4
940GZZLUNDN,Neasden Underground Station,51.553986,-0.249837,['tube'],3
940GZZLUNEN,North Ealing Underground Station,51.517505,-0.288868,['tube'],3
940GZZLUNFD,Northfields Underground Station,51.499319,-0.314719,['tube'],3
940GZZLUNGW,North Greenwich Underground Station,51.50047,0.004287,['tube'],2/3
940GZZLUNHA,North Harrow Underground Station,51.584872,-0.362408,['tube'],5
940GZZLUNHG,Notting Hill Gate Underground Station,51.509128,-0.196104,['tube'],1+2
940GZZLUNHT,Northolt Underground Station,51.548236,-0.368699,['tube'],5
940GZZLUNKP,Northwick Park Underground Station,51.578481,-0.318056,['tube'],4
940GZZLUNOW,Northwood Underground Station,51.611053,-0.423829,['tube'],6
940GZZLUNWH,Northwood Hills Underground Station,51.600572,-0.409464,['tube'],6
940GZZLUNWY,North Wembley Underground Station,51.562551,-0.304,['tube'],4
940GZZLUOAK,Oakwood Underground Station,51.647726,-0.132182,['tube'],5
940GZZLUODS,Old Street Underground Station,51.525864,-0.08777,['tube'],1
940GZZLUOSY,Osterley Underground Station,51.481274,-0.352224,['tube'],4
940GZZLUOVL,Oval Underground Station,51.48185,-0.112439,['tube'],2
940GZZLUOXC,Oxford Circus Underground Station,51.515224,-0.141903,['tube'],1
940GZZLUPAC,Paddington Underground Station,51.516581,-0.175689,['tube'],1
940GZZLUPAH,Paddington (H&C Line)-Underground,51.518187,-0.178306,['tube'],1
940GZZLUPCC,Piccadilly Circus Underground Station,51.51005,-0.133798,['tube'],1
940GZZLUPCO,Pimlico Underground Station,51.489097,-0.133761,['tube'],1
940GZZLUPKR,Park Royal Underground Station,51.527123,-0.284341,['tube'],3
940GZZLUPLW,Plaistow Underground Station,51.531341,0.017451,['tube'],3
940GZZLUPNR,Pinner Underground Station,51.592901,-0.381161,['tube'],5
940GZZLUPRD,Preston Road Underground Station,51.571972,-0.295107,['tube'],4
940GZZLUPSG,Parsons Green Underground Station,51.475277,-0.20117,['tube'],2
940GZZLUPVL,Perivale Underground Station,51.536717,-0.323446,['tube'],4
940GZZLUPYB,Putney Bridge Underground Station,51.468262,-0.208731,['tube'],2
940GZZLUQBY,Queensbury Underground Station,51.594188,-0.286219,['tube'],4
940GZZLUQPS,Queen's Park Underground Station,51.534158,-0.204574,['tube'],2
940GZZLUQWY,Queensway Underground Station,51.510312,-0.187152,['tube'],1
940GZZLURBG,Redbridge Underground Station,51.576243,0.04536,['tube'],4
940GZZLURGP,Regent's Park Underground Station,51.523344,-0.146444,['tube'],1
940GZZLURKW,Rickmansworth Underground Station,51.640207,-0.473703,['tube'],7
940GZZLURMD,Richmond Underground Station,51.463237,-0.301336,['tube'],4
940GZZLURSG,Ruislip Gardens Underground Station,51.560736,-0.41071,['tube'],5
940GZZLURSM,Ruislip Manor Underground Station,51.573202,-0.412973,['tube'],6
940GZZLURSP,Ruislip Underground Station,51.571354,-0.421898,['tube'],6
940GZZLURSQ,Russell Square Underground Station,51.523073,-0.124285,['tube'],1
940GZZLURVP,Ravenscourt Park Underground Station,51.494122,-0.235881,['tube'],2
940GZZLURVY,Roding Valley Underground Station,51.617199,0.043647,['tube'],4
940GZZLURYL,Rayners Lane Underground Station,51.575147,-0.371127,['tube'],5
940GZZLURYO,Royal Oak Underground Station,51.519113,-0.188748,['tube'],2
940GZZLUSBC,Shepherd's Bush (Central) Underground Station,51.504376,-0.218813,['tube'],2
940GZZLUSBM,Shepherd's Bush Market Underground Station,51.505579,-0.226375,['tube'],2
940GZZLUSEA,South Ealing Underground Station,51.501003,-0.307424,['tube'],3
940GZZLUSFB,Stamford Brook Underground Station,51.494917,-0.245704,['tube'],2
940GZZLUSFS,Southfields Underground Station,51.445073,-0.206602,['tube'],3
940GZZLUSGN,Stepney Green Underground Station,51.521858,-0.046596,['tube'],2
940GZZLUSGP,Stonebridge Park Underground Station,51.543959,-0.275892,['tube'],3
940GZZLUSGT,Southgate Underground Station,51.632315,-0.127816,['tube'],4
940GZZLUSHH,South Harrow Underground Station,51.564888,-0.352492,['tube'],5
940GZZLUSJP,St. James's Park Underground Station,51.499544,-0.133608,['tube'],1
940GZZLUSJW,St. John's Wood Underground Station,51.534521,-0.173948,['tube'],2
940GZZLUSKS,South Kensington Underground Station,51.494094,-0.174138,['tube'],1
940GZZLUSKT,South Kenton Underground Station,51.570232,-0.308433,['tube'],4
940GZZLUSKW,Stockwell Underground Station,51.472184,-0.122644,['tube'],2
940GZZLUSNB,Snaresbrook Underground Station,51.580678,0.02144,['tube'],4
940GZZLUSPU,St. Paul's Underground Station,51.514936,-0.097567,['tube'],1
940GZZLUSRP,South Ruislip Underground Station,51.556853,-0.398915,['tube'],5
940GZZLUSSQ,Sloane Square Underground Station,51.49227,-0.156377,['tube'],1
940GZZLUSTD,Stratford Underground Station,51.541806,-0.003458,['tube'],2/3
940GZZLUSTM,Stanmore Underground Station,51.619839,-0.303266,['tube'],5
940GZZLUSUH,Sudbury Hill Underground Station,51.556946,-0.336435,['tube'],4
940GZZLUSUT,Sudbury Town Underground Station,51.550815,-0.315745,['tube'],4
940GZZLUSVS,Seven Sisters Underground Station,51.58333,-0.072584,['tube'],3
940GZZLUSWC,Swiss Cottage Underground Station,51.543681,-0.174894,['tube'],2
940GZZLUSWF,South Woodford Underground Station,51.591907,0.027338,['tube'],4
940GZZLUSWK,Southwark Underground Station,51.50427,-0.105331,['tube'],1
940GZZLUSWN,South Wimbledon Underground Station,51.415309,-0.192005,['tube'],3+4
940GZZLUTAW,Totteridge & Whetstone Underground Station,51.630597,-0.17921,['tube'],4
940GZZLUTBC,Tooting Bec Underground Station,51.435678,-0.159736,['tube'],3
940GZZLUTBY,Tooting Broadway Underground Station,51.42763,-0.168374,['tube'],3
940GZZLUTCR,Tottenham Court Road Underground Station,51.516426,-0.13041,['tube'],1
940GZZLUTFP,Tufnell Park Underground Station,51.556822,-0.138433,['tube'],2
940GZZLUTHB,Theydon Bois Underground Station,51.671759,0.103085,['tube'],6
940GZZLUTMH,Tottenham Hale Underground Station,51.588108,-0.060241,['tube'],3
940GZZLUTMP,Temple Underground Station,51.511006,-0.11426,['tube'],1
940GZZLUTNG,Turnham Green Underground Station,51.495148,-0.254555,['tube'],2+3
940GZZLUTPN,Turnpike Lane Underground Station,51.590272,-0.102953,['tube'],3
940GZZLUTWH,Tower Hill Underground Station,51.509971,-0.076546,['tube'],1
940GZZLUUPB,Upminster Bridge Underground Station,51.55856,0.235809,['tube'],6
940GZZLUUPK,Upton Park Underground Station,51.53534,0.035263,['tube'],3
940GZZLUUPM,Upminster Underground Station,51.559063,0.250882,['tube'],6
940GZZLUUPY,Upney Underground Station,51.538372,0.10153,['tube'],4
940GZZLUUXB,Uxbridge Underground Station,51.546565,-0.477949,['tube'],6
940GZZLUVIC,Victoria Underground Station,51.496359,-0.143102,['tube'],1
940GZZLUVXL,Vauxhall Underground Station,51.485743,-0.124204,['tube'],1+2
940GZZLUWAF,Watford Underground Station,51.657446,-0.417377,['tube'],7
940GZZLUWBN,West Brompton Underground Station,51.487268,-0.195599,['tube'],2
940GZZLUWCY,White City Underground Station,51.511959,-0.224297,['tube'],2
940GZZLUWFN,West Finchley Underground Station,51.609426,-0.188362,['tube'],4
940GZZLUWHM,West Ham Underground Station,51.528136,0.005055,['tube'],2/3
940GZZLUWHP,West Hampstead Underground Station,51.546638,-0.191059,['tube'],2
940GZZLUWHW,West Harrow Underground Station,51.57971,-0.3534,['tube'],5
940GZZLUWIG,Willesden Green Underground Station,51.549146,-0.221537,['tube'],2+3
940GZZLUWIM,Wimbledon Underground Station,51.421207,-0.206573,['tube'],3
940GZZLUWIP,Wimbledon Park Underground Station,51.434573,-0.199719,['tube'],3
940GZZLUWJN,Willesden Junction Underground Station,51.532259,-0.244283,['tube'],2+3
940GZZLUWKA,Warwick Avenue Underground Station,51.523263,-0.183783,['tube'],2
940GZZLUWKN,West Kensington Underground Station,51.490459,-0.206636,['tube'],2
940GZZLUWLA,Wood Lane Underground Station,51.509669,-0.22453,['tube'],2
940GZZLUWLO,Waterloo Underground Station,51.503299,-0.11478,['tube'],1
940GZZLUWOF,Woodford Underground Station,51.606899,0.03397,['tube'],4
940GZZLUWOG,Wood Green Underground Station,51.597479,-0.109886,['tube'],3
940GZZLUWOP,Woodside Park Underground Station,51.618014,-0.18542,['tube'],4
940GZZLUWPL,Whitechapel Underground Station,51.519518,-0.059971,['tube'],2
940GZZLUWRP,West Ruislip Underground Station,51.569688,-0.437886,['tube'],6
940GZZLUWRR,Warren Street Underground Station,51.524951,-0.138321,['tube'],1
940GZZLUWSD,Wanstead Underground Station,51.575501,0.028527,['tube'],4
940GZZLUWSM,Westminster Underground Station,51.50132,-0.124861,['tube'],1
940GZZLUWSP,Westbourne Park Underground Station,51.52111,-0.201065,['tube'],2
940GZZLUWTA,West Acton Underground Station,51.518001,-0.28098,['tube'],3
940GZZLUWWL,Walthamstow Central Underground Station,51.582965,-0.019885,['tube'],3
940GZZLUWYC,Wembley Central Underground Station,51.552304,-0.296852,['tube'],4
940GZZLUWYP,Wembley Park Underground Station,51.563198,-0.279262,['tube'],4
940GZZNEUGST,Nine Elms Underground Station,51.479912,-0.128476,['tube'],1
HUBAMR,Amersham,51.674207,-0.60759,"['bus', 'national-rail', 'tube']",9
HUBBAL,Balham,51.443259,-0.152707,"['bus', 'national-rail', 'tube']",3
HUBBAN,Bank,51.513395,-0.089095,"['bus', 'dlr', 'tube']",1
HUBBDS,Bond Street,51.513362,-0.148795,"['elizabeth-line', 'tube']",1
HUBBFR,Blackfriars,51.509613,-0.104166,"['bus', 'national-rail', 'tube']",1
HUBBHO,Blackhorse Road,51.586768,-0.041185,"['bus', 'overground', 'tube']",3
HUBBKG,Barking,51.539413,0.080988,"['bus', 'national-rail', 'overground', 'tube']",4
HUBBRX,Brixton,51.462961,-0.114531,"['bus', 'national-rail', 'tube']",2
HUBCAN,Canning Town,51.514029,0.008025,"['bus', 'dlr', 'tube']",2/3
HUBCAW,Canary Wharf,51.503734,-0.019121,"['bus', 'dlr', 'elizabeth-line', 'tube']",2
HUBCFO,Chalfont & Latimer,51.668109,-0.560519,"['bus', 'national-rail', 'tube']",8
HUBCHX,Charing Cross,51.507819,-0.126137,"['bus', 'national-rail', 'tube']",1
HUBCLW,Chorleywood,51.654249,-0.518312,"['bus', 'national-rail', 'tube']",7
HUBCST,Cannon Street,51.511451,-0.090357,"['bus', 'national-rail', 'tube']",1
HUBEAL,Ealing Broadway,51.514993,-0.302131,"['bus', 'elizabeth-line', 'national-rail', 'tube']",3
HUBEPH,Elephant & Castle,51.494505,-0.099185,"['bus', 'national-rail', 'tube']",1+2
HUBEUS,Euston,51.527365,-0.132754,"['bus', 'national-rail', 'overground', 'tube']",1
HUBFPK,Finsbury Park,51.564778,-0.105876,"['bus', 'national-rail', 'tube']",2
HUBGFD,Greenford,51.542657,-0.345789,"['bus', 'national-rail', 'tube']",4
HUBGUN,Gunnersbury,51.491745,-0.275276,"['bus', 'overground', 'tube']",3
HUBH13,Heathrow Terminals 2 & 3,51.471618,-0.454037,"['bus', 'elizabeth-line', 'national-rail', 'plane', 'tube']",6
HUBHDN,Harlesden,51.536305,-0.257774,"['bus', 'overground', 'tube']",3
HUBHHY,Highbury & Islington,51.546269,-0.103538,"['bus', 'national-rail', 'overground', 'tube']",2
HUBHMS,Hammersmith,51.492304,-0.223619,"['bus', 'tube']",2
HUBHOH,Harrow-on-the-Hill,51.579197,-0.337226,"['bus', 'national-rail', 'tube']",5
HUBHRW,Harrow & Wealdstone,51.592216,-0.334896,"['bus', 'national-rail', 'overground', 'tube']",5
HUBHX4,Heathrow Airport Terminal 4,51.458837,-0.446419,"['bus', 'elizabeth-line', 'national-rail', 'plane', 'tube']",6
HUBHX5,Heathrow Airport Terminal 5,51.471569,-0.489556,"['bus', 'national-rail', 'plane', 'tube', 'elizabeth-line']",6
HUBKGX,King's Cross & St Pancras International,51.531683,-0.123538,"['bus', 'international-rail', 'national-rail', 'tube']",1
HUBKNL,Kensal Green,51.530545,-0.22505,"['bus', 'overground', 'tube']",2
HUBKNT,Kenton,51.581786,-0.316946,"['bus', 'overground', 'tube']",4
HUBKPA,Kensington (Olympia),51.496156,-0.210502,"['bus', 'national-rail', 'overground', 'tube']",2
HUBKTN,Kentish Town,51.550409,-0.140545,"['bus', 'national-rail', 'tube']",2
HUBKWG,Kew Gardens,51.477069,-0.285148,"['bus', 'overground', 'tube']",3+4
HUBLBG,London Bridge,51.505881,-0.086807,"['bus', 'national-rail', 'tube']",1
HUBLST,Liverpool Street,51.51794,-0.083162,"['bus', 'elizabeth-line', 'national-rail', 'overground', 'tube']",1
HUBMYB,Marylebone,51.521602,-0.163013,"['bus', 'national-rail', 'tube']",1
HUBNGW,North Greenwich,51.500474,0.004295,"['bus', 'cable-car', 'tube']",2/3
HUBNWB,North Wembley,51.56258,-0.303992,"['bus', 'overground', 'tube']",4
HUBOLD,Old Street,51.526065,-0.088193,"['bus', 'national-rail', 'tube']",1
HUBPAD,Paddington,51.516981,-0.17616,"['bus', 'elizabeth-line', 'national-rail', 'tube']",1
