id,lat,lon,name,street,postcode,brand
10121576505,51.5226525,-0.1597785,Costa,,,
10126676722,51.5122742,-0.3070448,Black Sheep Coffee,,,Black Sheep Coffee
10130619717,51.4828028,-0.0063632,The Undercroft Café,King William Walk,SE10 9JF,
10135523820,51.5157005,-0.1367833,ARRO London,Oxford Street,,
10135746291,51.5377287,-0.0572582,Mare Street Market Deli,,,
10138850144,51.5251729,-0.0713996,Float Cookies and Coffee,Bethnal Green Road,E2 7DG,
10138850146,51.5246724,-0.0714997,HOKO Hong Kong Cafe,Brick Lane,E1 6SA,
10140730504,51.6192373,-0.1069866,Perandori,Green Lanes,,
10142424065,51.5388915,-0.1039774,Megan's,,,
10142424095,51.5384817,-0.1028669,Bewliehill,,,
10143091448,51.4752008,-0.2405476,Olympic Studios,,,
10143109829,51.5834006,-0.1167582,Bubbles T,Tottenham Lane,N8 7BG,
10143109836,51.5820973,-0.119602,Brekky & Brunch,Tottenham Lane,,
10156856631,51.4499187,-0.3301648,Puccino's,London Road,,
10157358131,51.451017,0.1791238,Bubble & Squeak,Crayford Road,DA1 4ES,
10157358142,51.4511231,0.1795529,Esquires Coffee,Crayford Road,DA1 4HA,
10157383254,51.4511253,0.180805,Costa,Tower Retail Park,DA1 4LD,Costa
10159058751,51.5941619,-0.3349072,The Red Brick Cafe,,,
10159173819,51.45233,0.1778378,Blue Flower Coffee Lounge,Crayford High Street,,
10159173835,51.4532981,0.1768173,Kenny's Cafe,Crayford High Street,DA1 4EF,
10159674621,51.6535828,-0.2012019,Cha Wan Jia,High Street,EN5 5SN,
10159949207,51.6575065,-0.2012475,Huddle Cafe,High Street,EN5 5SZ,
10159949213,51.6571114,-0.2014619,Nika,High Street,EN5 5SZ,
10160043642,51.6562956,-0.2021876,The Library Bar,High Street,EN5 5UZ,
10160043643,51.6564828,-0.202424,Dory's,St Albans Road,EN5 4LN,
10160043646,51.6566033,-0.2019761,Rise & Shine,,EN5 5SY,
10161609640,51.4010368,-0.2948717,Brunch Cafe,Villiers Avenue,KT5 8BH,
10166842889,51.5170589,0.0113429,Chaiiwala,Barking Road,E16 1EN,Chaiiwala
10166842900,51.5177153,0.0120574,Torto,Barking Road,E16 4HQ,
10166842907,51.517977,0.0126482,Kitchen 37,Barking Road,E16 4HQ,
10166842909,51.5180457,0.0128055,Rose's Cafe,Barking Road,E16 4HQ,
10167134620,51.6178552,-0.1853498,Café Cairo,,,
10171642123,51.5212823,0.0207039,BJ's Pie & Mash,Barking Road,E13 8HL,
10171642153,51.5215577,0.0212772,Due Amici,Barking Road,E13 8HL,
10171783829,51.5225405,0.0236508,Cornerstone,Barking Road,E13 8HJ,
10172071552,51.6556169,-0.2033318,Coffee Bean,,EN5 5XY,
10172071575,51.6553678,-0.2025395,Costa,,EN5 5XY,Costa
10174733895,51.5971654,-0.3371001,Cube Bubble Tea,,,
10183177419,51.4093677,-0.3058079,Fortunella Cafe,Apple Market,KT1 1JE,
10200371934,51.5390592,-0.0814102,Batch Baby,,,
10202511884,51.4984266,-0.2860491,The Coffee Shot,,,
10202529824,51.499003,-0.2919695,Unknown,,,
10202555297,51.499826,-0.2861153,Miram's Munchies,,,
10202576529,51.4856013,-0.2878818,The Willow Cafe,,,
10204244202,51.5622912,0.0333329,Chaiiwala,Aldersbrook Road,E12 5HH,Chaiiwala
10206869575,51.4657093,0.0085315,Puccino's,,SE3 9LE,
10207095609,51.5221381,-0.1640635,Tea n Talk,,,
10207276647,51.4510544,-0.0166269,Star Cafe,Lewisham High Street,SE13 6NZ,
10207444399,51.615837,-0.1765003,Creams,High Road,N12 9QR,Creams
10212741046,51.3389813,-0.116506,Costa,Brighton Road,CR8 2LP,Costa
10219842196,51.4976755,-0.047354,Bellucci Cafe,,,
10221688232,51.5370286,0.0364617,Chaiiwala,Plashet Grove,E6 1AE,
10225689137,51.5233119,0.0224905,Al Khalifa,Balaam Street,E13 8EB,
10225689142,51.5234089,0.0225142,So Nice Restaurant,Balaam Street,E13 8EB,
10225863757,51.4921393,-0.0650043,S.O.S Coffee,Southwark Park Road,SE16 3RP,
10226735043,51.5031208,-0.2802374,The Apple Tree,,,
10229235558,51.5110673,0.0327894,King's Cafe,Cundy Road,E16 3DJ,
10232079491,51.4956392,-0.255,Heisenberg Coffee Company,,,
10233498427,51.5136692,0.0063978,Shakeii Shakeii,Hopewell Square,E14 0SY,
10237785509,51.5042354,-0.1036099,Origin,Scoresby Street,SE1 0XN,
10239922533,51.5516311,0.0289754,Ramble Cafe,The Arches,E7 0LB,
10243071184,51.5815355,-0.3392062,mooboo,,,
10245581403,51.5385788,-0.0097337,Pool Street Café,Pool Street,E20 2AF,
10253349477,51.4859781,0.0134182,GMT Cafe,Woolwich Road,SE10 0JU,
10253349487,51.4855782,0.0069033,Mooboo,Trafalgar Road,SE10 9ER,
10253349489,51.4856252,0.0071112,Avocado & Coffee,Trafalgar Road,SE10 9ER,
10253349491,51.485546,0.0068062,Viva Cafe & Bistro,Trafalgar Road,SE10 9ER,
10253353961,51.4839326,0.0005983,Kitchen Garden,Trafalgar Road,SE10 9TS,
10253353964,51.4840565,0.0009455,Black Eye,Trafalgar Road,SE10 9TS,
10253353974,51.4841297,0.001171,Bên Tre,Trafalgar Road,SE10 9TS,
10253353976,51.4843476,0.0017146,One Cafe,Trafalgar Road,SE10 9TS,
10253353979,51.4840248,0.001518,Trafalgar Cafe,Trafalgar Road,,
10253435774,51.4769549,0.0196518,Brothers Bakery,Stratheden Parade,SE3 7SX,
10253435778,51.4767513,0.0209819,Moca,Old Dover Road,SE3 7BT,
10253435788,51.476991,0.0209196,Royal Grill Cafe,Old Dover Road,SE3 7BT,
10253435798,51.4768913,0.0183118,Boulangerie Jade,Vanbrugh Park,SE3 7JQ,
10253435803,51.4777036,0.0190256,Mara Coffee,Westcombe Hill,SE3 7DH,
10253439654,51.4850504,0.0039736,Lady Deni Brunch,Trafalgar Road,SE10 9TX,
10253439671,51.4850898,0.0049916,La Salumeria,Trafalgar Road,SE10 9TZ,
10255486724,51.4736107,-0.3667554,Lampton Cafe 88,,,
10258104538,51.522853,0.0577055,Big Mummys Kitchen,High Street South,E6 3PG,
10259279455,51.4625159,-0.0093073,Resta Coffee,Lewisham High Street,SE13 5JX,
10259308143,51.461521,-0.0124259,Starbucks,,SE13 7EP,Starbucks
10266440513,51.4810338,-0.0099115,Greenwich Morning,Greenwich Church Street,SE10 9BJ,
10266440515,51.4810898,-0.0099711,Chatime,Greenwich Church Street,SE10 9BJ,Chatime
10266440524,51.4811582,-0.0100372,Hefaure,Greenwich Church Street,SE10 9BJ,
10266440532,51.4808519,-0.0086924,Grind,Nelson Road,SE10 9JB,Grind
10266440579,51.4811871,-0.0091835,Monsoon Cafe,Turnpin Lane,SE10 9JA,
10266440587,51.4811571,-0.0096297,Peyton and Byrne,Greenwich Church Street,SE10 9BJ,
10266440588,51.4812074,-0.0096938,T4 Tea For U,Greenwich Church Street,SE10 9BJ,T4
10266440589,51.481276,-0.0097639,15grams,Greenwich Church Street,SE10 9BJ,
10266440592,51.4814239,-0.0098649,Cutty Sark Cafe & Restaurant,Greenwich Church Street,SE10 9BL,
10266440632,51.482149,-0.0098564,Starbucks,Greenwich Church Street,SE10 9BL,Starbucks
10266440637,51.4817245,-0.0102808,Joe & The Juice,Greenwich Church Street,SE10 9LW,Joe & The Juice
10266440638,51.4816779,-0.0102755,The Whale Tea & Bakery,Greenwich Church Street,SE10 9BL,
10266443621,51.4796138,-0.0078425,Heap's Sausages,Nevada Street,SE10 9JL,
10268043475,51.533721,0.061559,Pop-In-Cafe,Barking Road,E6 2SA,
10268320895,51.5332642,0.0548172,Steam & Bean,Barking Road,E6 2JT,
10268653920,51.5329612,0.0528621,Coffee Express,Barking Road,E6 1LA,
10268709239,51.5326627,0.0511554,Naan & Chai,Barking Road,E6 1LB,
10268763721,51.532209,0.04859,Sunrise Cafe,Barking Road,E6 1LB,
10270196906,51.5302105,0.0387554,De Cafe Lounge,Barking Road,E6 3BP,
10271421688,51.5560124,-0.0742486,Drury 188-189,Stoke Newington Road,,
10280296802,51.4665912,0.0081207,Boulangerie Jade,Tranquil Vale,SE3 0BD,
10280308627,51.4673524,0.0081523,Montpeliers,Montpelier Vale,SE3 0TJ,
10280308656,51.4662732,0.0088683,15Grams,Tranquil Vale,SE3 0AX,
10280308666,51.4659951,0.0088786,Madeleine's Creperie,Tranquil Vale,SE3 0BU,
10280308690,51.4665197,0.0076,Costa,Tranquil Vale,SE3 0BU,Costa
10281199875,51.5194247,-0.1402864,Alex Coffee,Hanson Street,,
10284727897,51.5375874,-0.0587537,Paradox Coffee,,,
10290100592,51.4688679,-0.4583458,Caffè Nero,,,Caffè Nero
10298193379,51.5229486,-0.1143025,Pho Inn,,,
10300352720,51.508579,-0.2657308,Buono,Churchfield Road,,
10301494325,51.5603293,-0.1153383,Bella Cafe,,,
10302325337,51.5361578,0.0352982,Nisha's Cafe,Green Street,,
10302786546,51.5353846,0.0939138,Buon Appetito Cafe,Ripple Road,IG11 9RS,
10302786548,51.5354133,0.0940905,The Spot,Ripple Road,IG11 9RS,
10302786549,51.5354211,0.0941428,Miorita,Ripple Road,IG11 9RS,
10302898446,51.50869,-0.3378138,Momentum,,,
10308843982,51.5165001,0.0046382,Aydil Cafe,Bidder Street,E16 4ST,
10308926040,51.5261731,0.0301436,The Bellas,Barking Road,,
10308926041,51.5263971,0.0303662,Ali's Deli Cafe,Barking Road,E13 9JU,
10309030463,51.5256693,0.0296658,Coffee Palace,Prince Regent Lane,,
10313745013,51.4763322,-0.017978,Coffee & Beyond,Greenwich High Road,SE10 8JL,
10315035448,51.5469155,-0.3687863,Pierogarnia,Ealing Road,,
10315035454,51.5466823,-0.3688797,Take a Break,Ealing Road,,
10539068549,51.511401,-0.1034987,Unknown,,,
10542023223,51.4954862,-0.1432168,Soul + Grain,,,
10549019740,51.5248812,-0.0116145,Dream Bean,,,
10550790719,51.4943199,-0.174074,Lola's,South Kensington Station Arcade,SW7 2NA,
10554279346,51.4804383,-0.0137112,The Bell,Haddo Street,SE10 9RN,
10554296994,51.4759517,-0.0102644,Royal Hill Cafe,Royal Hill,SE10 8RT,
10555299892,51.5608955,-0.0847374,13th Floor Coffee,,,
10557816966,51.3900104,0.0752197,Costa,Station Square,BR5 1LY,Costa
10557816978,51.3895919,0.074458,Coffee X,Station Square,BR5 1NA,
10557816985,51.3901317,0.074635,Cafe Maz,Station Square,BR5 1NA,
10559413177,51.5916208,-0.1790012,Dr Hunger Cafe,East End Road,,
10559429455,51.6000251,-0.1963565,Kings Cafe,,,
10560514921,51.5021466,-0.1629588,Co.,Park Close,SW1X 7PQ,
10569084937,51.5399044,0.1007243,Unknown,,,
10571624217,51.4763714,0.0077452,Ignatius Sancho Café,,SE10 8XH,
10574644886,51.4866026,0.007154,Kimi Bubble Tea & Patisserie,Blackwall Lane,SE10 0NG,
10580309425,51.5611709,0.0996636,Elixir,,,
10582631418,51.5597566,0.0701875,Perky Blenders,Cranbrook Road,,
10582631419,51.5593685,0.0705356,Costa,Cranbrook Road,IG1 4DL,Costa
10592026916,51.5431573,-0.0068728,The Alley,,,
10592062342,51.5441116,-0.0258936,Bad Coffee,Prince Edward Road,E9 5LX,
10592074368,51.4973056,-0.1568683,Anya Cafe,Pont Street,SW1X 9EJ,
10592220451,51.6196231,-0.1066679,Vaporium,Green Lanes,,
10592220456,51.6199741,-0.1064173,Kiva,,,
10592532918,51.5350023,-0.121846,Green & Fortune Cafe,,,
10596707851,51.4765847,0.0191304,S.O.S Coffee,Stratheden Parade,SE3 7SX,
10601474130,51.5192614,-0.0754962,Grind,Brushfield Street,E1 6AA,Grind
10604065999,51.4325505,-0.0206259,Cosy Cafeteria,Randlesdown Road,SE6 3BT,
10605626796,51.5321823,-0.1262714,AMT Coffee,,,AMT Coffee
10605810277,51.4092954,-0.3057861,The Terrace,Apple Market,KT1 1JE,
10605845857,51.605619,0.2340879,Cafe 90,,,
10606592220,51.5496705,-0.0094903,Bridget's Cafe,Brevet Parade,E20 1LF,
10606592221,51.5450444,-0.0202674,Kūbō Garden,Copper Street,E20 3AW,
10607905498,51.4919695,-0.2492885,The Airedale Cafe and Bar,,,
10608670363,51.6084306,-0.1754034,Blanche Bistro Cafe,High Road,N12 0DY,
10608670369,51.6083228,-0.1753914,Tinys Snack Bar,High Road,N12 0DY,
10612075763,51.614881,-0.1762917,Çilek Cafe,High Road,N12 9QG,
10613939072,51.5192661,-0.1795082,Grnd House,,,
10614832591,51.4802243,-0.4247863,Costa,Bath Road,TW6 2AB,Costa
10621585713,51.5250156,-0.1604807,RSH Cafe,,,
10621689641,51.4808632,-0.0051886,The Great Map Café,,SE10 9NF,
10637180146,51.483398,-0.307922,Jenny's Cafe & Kebab,,,
10649411805,51.507498,-0.1142676,Atrium Café,,,
10655546296,51.5932154,-0.3389613,Kings,,,
10655577885,51.6056143,-0.3404763,Gino's Cafe,,,
10657534651,51.4834112,-0.3078585,Cup Of Heaven,,,
10658196957,51.4310073,-0.1843831,Starbucks,Plough Lane,SW17 0BW,Starbucks
10674942927,51.512132,-0.0282107,Beans & Beyond,Commercial Road,E14 7HG,
10678662622,51.6134954,-0.1762391,Enjoy Cafe,,N12 0EH,
10678662625,51.6136493,-0.1763049,My Caffe,High Road,N12 0BP,
10678662634,51.6138507,-0.175923,La Genoise,High Road,N12 9QD,
10683478907,51.5197628,-0.0749329,Climpson & Sons Coffee Bar,,,
10686687360,51.4857719,-0.122535,Knot,,,
10687837316,51.4825856,-0.3108572,Feather & Heart,Brentford Lock,,
10692108725,51.5133463,-0.117887,Pur Cha,,,
10694481805,51.4494446,-0.0435537,The Oak Cafe,Honor Oak Park,SE23 1DY,
10694481815,51.4492273,-0.0438327,Unknown,Honor Oak Park,,
10695526030,51.5456379,0.0943049,Daily Munch Cafe,Longbridge Road,IG11 8UW,
10696600238,51.5212934,0.001643,Unknown,,,
10698400525,51.551235,0.0747455,Beyond Boba,,,
10699079948,51.512809,-0.1170845,Arcade Cafe,Aldwych,WC2B 4BG,
10699089649,51.5176637,-0.0819123,Soho,,,
10699089654,51.4541459,-0.1399292,Nue Ground,,,
10699089655,51.5089976,-0.128771,Espresso Bar,,,
10699089656,51.5306515,-0.1309767,Flori Canto,,,
10699089657,51.529727,-0.1274215,Unknown,,,
10699089662,51.5186933,-0.1403269,XO Chocolate,,,
10699089663,51.5142232,-0.125359,Neat Street Espresso,,,
10699937105,51.507269,-0.0971358,92°,,,
10705011366,51.5334446,0.072653,Triple Two,,,
10706955887,51.5360432,0.0711856,Costa,Highbridge Road,IG11 7BS,Costa
10712132630,51.5528742,0.0542284,Unknown,,,
10712146093,51.5513266,0.0485197,Italian Café,,,
10712159507,51.4749923,-0.0239874,The Coffee Room,Deptford Broadway,SE8 4PA,
10713104206,51.475105,-0.0350432,The Organic Yogi,Lewisham Way,SE14 6PP,
10719304005,51.5130056,-0.1875081,Mooboo bayswater boba,,,
10719330710,51.5137847,-0.1496044,Yi Fang Tea,,,Yi Fang Tea
10719356605,51.5146881,-0.1524375,Bubble magik,,,
10719822555,51.3883305,-0.2972537,Black Swan,Ewell Road,KT6 6AW,
10721296866,51.5569568,-0.3361027,Caffeine Co,Greenford Road,HA1 3RA,
10722227465,51.4855466,0.0054554,Unknown,,,
10723962437,51.5452421,0.0364374,Roast & Co,Katherine Road,,
10728654732,51.5882554,0.0813208,Café 104,Tanners Lane,IG6 1QE,
10731110466,51.5348716,0.046283,Arabian Delights,Grangewood Street,E6 1HD,
10732892185,51.5721252,-0.2564074,Jane's Garden Café,Birchen Grove,NW9 8RY,
10733229686,51.4743903,-0.0214099,The Drip,Deptford Bridge,SE8 4HH,
10736578433,51.5033412,-0.2798731,Jungles Cafe,,,
10737147189,51.3563121,0.1051297,Dudleys,,,
10737147190,51.4554254,-0.1342125,Dudleys,,,
10737147191,51.4660811,-0.0765445,Dudleys,,,
10737147192,51.5314616,0.0267402,Dudleys,,,
10737147193,51.5515731,-0.1071278,Dudleys,,,
10737147194,51.5043187,-0.2298507,Dudleys,,,
10745161076,51.4949021,-0.0465209,Starbucks,Redriff Road,SE16 7LL,Starbucks
10749333633,51.5556269,0.0718678,Unknown,,,
10749569451,51.5165168,-0.2670709,Acton Cafe,Horn Lane,W3 6PL,
10751848547,51.5585671,0.0718164,Starbucks,High Road,IG1 1DN,Starbucks
10753735266,51.4686077,-0.0933333,Costa,Denmark Hill,SE5 9RS,Costa
10753735269,51.4679982,-0.0937318,Costa,Denmark Hill,SE5 9RS,Costa
10755773814,51.5655624,-0.0926106,The Castle Cafe,Green Lanes,N4 2HA,
10757588419,51.441978,-0.0091705,Breakfastbox,Sandhurst Road,,
10759615988,51.5603407,0.0699333,56 Cafe Bar,,,
10760098807,51.5622777,0.0678131,Saf Cafe,,,
10760098825,51.5631261,0.0673883,Valentine Cafe,,,
10763984677,51.4946902,0.0442218,Riverside Cafe,,SE18 5NR,
10764748405,51.5639462,0.082306,Ley Street Cafe,Ley Street,IG1 4AA,
10766904412,51.5762246,0.0666268,Gold's Coffee,Cranbrook Road,IG2 6HW,
10767182597,51.5761483,0.0665098,Cupp Bubble Tea,Cranbrook Road,IG2 6HW,
10770378115,51.4345854,0.1020275,Caffe Nuovo,Station Road,DA15 7AJ,
10771411829,51.5507894,0.0748288,Chaiwalla,Ilford Lane,IG1 2SB,
10771841562,51.5544276,0.0723052,Gourmet,Ilford Lane,IG1 2LD,
10771841570,51.5540004,0.0726441,Lahori Kulfi & Falooda,Ilford Lane,IG1 2LD,
10774395791,51.6514026,-0.1973581,Unknown,,,
10778347447,51.4437361,-0.020069,Break the Fast London,Bromley Road,SE6 2TS,
10783320751,51.5908173,0.0829013,Bella's coffee,High Street,IG6 2DR,
10783320761,51.5911133,0.0832387,Danny's Pie & Mash,High Street,IG6 2DR,
10783342595,51.5916622,0.082853,Costa,High Street,IG6 2AH,Costa
10783940359,51.5233408,-0.1054196,Curved Angel Cafe,,,
10784192534,51.4864098,0.032201,The Valley Cafe,Charlton Church Lane,SE7 7AE,
10784192552,51.4862381,0.0326151,Spicy Halal Food Cafe,,,
10789776205,51.5316314,-0.1207387,Keystone Coffee,Caledonian Road,N1 9DT,
10792721556,51.4947099,0.0702049,Woolwich Works Cafe,,,
10798047269,51.5012862,-0.1119836,T4 Tea For U,Lower Marsh,SE1 7AB,T4
10798047278,51.5009866,-0.1122533,Frozen River,Lower Marsh,SE1 7RG,
10804449370,51.5475181,-0.2270198,Marina Cafe,,,
10804537658,51.4875248,-0.1115059,Vanilla Black Coffee & Books,Kennington Road,SE11 4LD,
10804537663,51.4874778,-0.1115227,i due amici,Kennington Road,SE11 4LD,
10816505619,51.4212081,-0.0018494,Cafe Kia,Bromley Hill,,
10822276920,51.4705401,-0.4889139,Caffè Nero,,,Caffè Nero
10822377221,51.6638538,-0.0854816,EcoBravo,,,
10822472804,51.5177509,-0.1169709,GAIL's,High Holborn,,GAIL's Bakery
10822477031,51.5184026,-0.1122418,Starbucks,High Holborn,WC1V 6BX,Starbucks
10826849767,51.52386,-0.0778151,Dark Arts Coffee,Holywell Lane,,
10829129807,51.535628,-0.1249562,Wildcard,,,
10830472617,51.386346,-0.2912009,Coffee on the Corner,Beaconsfield Road,KT5 9AW,
10830816478,51.510921,-0.3745115,Rako Cafe,,,
10831413754,51.5070839,-0.3786662,Browns,,,
10833708881,51.4737194,-0.3379199,Elisabeth,St. Johns Road,,
10834019696,51.4788322,-0.1121487,Mezzo,Brixton Road,SW9 6BS,
10834147963,51.5902323,0.0497087,Café @ No.4,Claybury Broadway,IG5 0LQ,
10838698401,51.4986293,-0.1160924,Outdoor Kitchen,,,
10844041030,51.4984628,-0.1263963,Jewel Tower Cafe,,,
10845000179,51.6559902,-0.208466,Perk,,,
10855911705,51.4610793,-0.1385698,Bobo & Wild,,,
10856109723,51.5238024,-0.1232549,Truedan,,,
10858254471,51.4569683,-0.3057856,The River Thames Visitor Centre & Cafe,,,
10859872536,51.4759223,-0.0184049,Golden Cafe,Greenwich High Road,SE10 8LF,
10864633605,51.486164,0.0103219,Meow Tea Moment,Woolwich Road,SE10 0JU,
10870057348,51.5374062,-0.0150929,West Ham United Coffee Co.,,,
10875651485,51.4776855,-0.0119297,Naked,Greenwich South Street,SE10 8NW,
10895481735,51.5159809,-0.1769413,Costa,,,Costa
10895531122,51.47112,-0.4526124,Black Sheep Coffee,,,Black Sheep Coffee
10911243281,51.3540688,0.0899024,ExN Social,High Street,BR6 6BG,
10918203625,51.5577263,-0.0789463,Everyday Sunshine,Barbauld Road,,
10921349427,51.6173413,-0.141633,Wild Bean Cafe,,,Wild Bean Cafe
10921475676,51.5947473,-0.1091144,Charlie's,,,
10924062202,51.5870227,-0.2513525,Bizim Charcoal,Edgware Road,NW9 6LP,
10929143706,51.5334959,-0.1271451,Costa,Euston Road,,Costa
10931610314,51.4704456,-0.0287374,The Vale Boulangerie,Lewisham Way,SE4 1UY,
10934098357,51.6139775,-0.4841296,Mitchell's Village Kitchen,Plough Lane,,
10935101747,51.6159103,-0.2749431,Soyo Edgware,Hale Lane,HA8 7AX,
10937282602,51.3330638,-0.0760956,FILTR,,,
10944302407,51.4684209,-0.3250933,South Street Coffee and Ice cream Shop,Shrewsbury Walk,TW7 7DE,
10946055009,51.4058945,-0.0755346,The Lakes Cafe,Avenue Road,SE25 4DX,
10947673510,51.5852804,-0.0784588,Pasero,West Green Road,N15 5AA,
10947702911,51.5852491,-0.078205,Cafe Lemon,West Green Road,N15 5AA,
10957957216,51.5191788,-0.0999384,Jumpin' Beans Coffee,Long Lane,,
10959269553,51.6149976,-0.1910402,Vero Caffe,Sussex Ring,N12 7HX,
10961260551,51.6112019,-0.4225401,Cofix,,,
10962010579,51.5444153,-0.0978338,The Place,,,
10969539814,51.613225,-0.1768012,Bubble Umbrella,Nether Street,N12 0EL,
10970909653,51.5138246,-0.1600043,The Gentlemen Baristas,Marble Arch,W1H 7EJ,The Gentlemen Baristas
10973660749,51.4916828,-0.1189507,The Queens Head,Black Prince Road,SE11 6AB,
10974594771,51.4506156,0.0578992,Ziyafet,Eltham High Street,SE9 1BJ,
10981239244,51.4724615,-0.0152916,The Café,,,
10981239245,51.4724186,-0.0152929,Hot Pot Cafe,Lewisham Road,SE13 7QS,
10982555758,51.611602,-0.1784645,Golden Bite,Ballards Lane,N12 0EY,
10982626824,51.6011889,-0.1940462,Falafel Feast,Regent's Park Road,N3 1DE,
10983242428,51.5139905,-0.1393388,EL&N,Great Marlborough Street,W1F 7JF,EL&N
10983559983,51.607038,-0.1242064,Urban Baristas,,,Urban Baristas
10983693863,51.6009626,-0.1939116,Tava,Regent's Park Road,,
10989315623,51.4092443,-0.3031477,Spuds,Eden Street,KT1 1EE,
10995756010,51.38931,-0.1109932,M&S Café,,,Marks & Spencer
10995756011,51.3891302,-0.1110962,Costa,,,Costa
10995814172,51.6197677,-0.1428617,Foulis Cafe,,,
10996258237,51.6199318,-0.1069533,The Olive Cafe & Bakery,,,
10997382493,51.5030608,-0.0721609,CoCo Fresh Tea & Juice,,,CoCo
10998212969,51.4863738,0.0085158,Ding Tea,Woolwich Road,SE10 0RA,Ding Tea
11001731807,51.3887867,-0.2977398,Munchies Cafe,Ewell Road,KT6 6HE,
11001820652,51.3897836,-0.2980889,The Surbitonian Grind,Ewell Road,KT6 6HA,
11002761162,51.463459,-0.1411411,Willows,The Polygon,,
11002931133,51.4618589,-0.1396294,Common,The Pavement,SW4 0HY,
11002940181,51.5581068,-0.0366476,Unknown,,,
11003046507,51.4783147,-0.1453439,Tealby’s,Battersea Park Road,SW8 4AA,
11003217591,51.4660674,-0.125026,Landors Natural,Landor Road,,
11016510688,51.492168,-0.1579548,Vita cafe,,,
11020811339,51.4604874,-0.0107909,Chef's Treat,Lewisham High Street,SE13 6AA,
11023198783,51.5214643,-0.1102403,Crepe Delicious,Leather Lane,,
11023448443,51.4458179,-0.0187806,Eros Bistro Bar,Brownhill Road,SE6 2EG,
11028458953,51.4968791,-0.0998185,Old Spike,,,
11030817652,51.5036735,-0.0186671,Notes,Bank Street,E14 5HL,Notes
11031837547,51.4425249,-0.1353644,Hyde Farm,,,
11036100780,51.6061432,0.0542364,Costa,Chigwell Road,IG8 8AH,Costa
11039649512,51.5403936,-0.0757672,Koala & Bean Caffé,Haggerston Road,,
11040150806,51.6126689,-0.275385,Costa,Station Road,HA8 7BD,Costa
11043815925,51.4711027,-0.3537071,Ballucci,,,
11047352453,51.5419578,-0.1430286,Corretto By The Canal,,,
11047352454,51.5420465,-0.1428242,Pancake Art Café,,,
11047352455,51.542307,-0.1448459,Camden Coffee Roastery,,,
11047352459,51.5418853,-0.1448606,Golden Tea,,,
11047969504,51.5187199,-0.0877584,Starbucks,,,Starbucks
11048168127,51.4500713,-0.0173904,Nes's Cafe,Rushey Green,SE6 4JF,
11049474320,51.511032,-0.013519,Unknown,,,
11049832574,51.4807439,-0.1143953,Liloo,Claylands Road,SW8 1NY,
11052596823,51.5073037,-0.1225835,Blues & Royals,Embankment Place,WC2N 6NS,
11052596824,51.5067641,-0.123,The Green Hut,Northumberland Avenue,WC2N 5AQ,
11052940433,51.5294712,-0.2929851,Gourmandise,,,
11057475302,51.4503547,-0.0057264,Le Delice Bakery,Hither Green Lane,SE13 6RT,
11061651214,51.6134954,-0.1768531,London Cafe,Ballards Lane,N12 0EE,
11061898249,51.4755122,-0.0367209,La Main D'or,Lewisham Way,SE14 6PP,
11063461280,51.603312,-0.1911885,Nanou,Ballards Lane,N3 1XP,
11063461282,51.6034604,-0.1909676,Tasties Cafe,Ballards Lane,N3 1XP,
11063748416,51.6033884,-0.1904852,Milani Cafe,Ballards Lane,N3 2BU,
11063868069,51.46167,-0.009587,Lava Cafe,Lewis Grove,,
11064397459,51.4248409,-0.0039268,Cafe Treat & Bistro,Bromley Road,BR1 4PH,
11064397472,51.4251135,-0.0050989,Caffe Cinos,Old Bromley Road,BR1 4LB,
11064397481,51.4251185,-0.0047796,Mega Breakfast,Bromley Road,BR1 4PP,
11064397501,51.4237103,-0.0031529,George's Cafe,Bromley Road,BR1 4PQ,
11064895198,51.5700217,-0.0079524,Perky Blenders,,,
11065191727,51.5236824,-0.0841455,Alchemy Coffee,Paul Street,,Alchemy Coffee
11066155680,51.4000591,0.0167839,Caffè Nero,High Street,BR1 1EA,Caffè Nero
11066155681,51.3999562,0.0167705,Tea For U,High Street,BR1 1EA,
11066413596,51.401069,0.0168389,Starbucks,High Street,BR1 1LG,Starbucks
11068057830,51.4062351,0.0156091,East Street Coffee,East Street,BR1 1QX,
11068119072,51.4058848,0.0168831,Rhiannon's Cafe,Widmore Road,BR1 1RY,
11068119084,51.4061689,0.0164857,1917 Chill Cafe,Widmore Road,BR1 1RL,
11069265583,51.446458,-0.0186135,Yves,Rushey Green,SE6 4AA,
11070139981,51.5070725,-0.0672156,Unknown,,,
11073520865,51.4519191,-0.0007888,Mugadas' Machiato & More,,,
11075380808,51.4454448,-0.1662371,Prestige,Bellevue Road,SW17 7EG,
11075380815,51.4458946,-0.1657984,Caffè Nero,Bellevue Road,SW17 7EG,Caffè Nero
11079561371,51.444357,-0.1670984,Flotsam & Jetsam,Bellevue Road,SW17 7EQ,
11079561375,51.4440229,-0.1676251,Dilectio Coffee,,,
11079561377,51.443937,-0.1677116,Bonsai,Bellevue Road,SW17 7EF,
11084113313,51.5156983,-0.3373146,Bobacha,,,
11088929540,51.4585136,-0.1092861,Koala Coffee,,,
11088983171,51.3789161,0.0177146,Hayes Street Kitchen,Hayes Street,BR2 7LD,
11088983173,51.3784851,0.0174344,Old Village Cafe,Hayes Street,BR2 7LD,
11090150065,51.4770668,-0.109679,TGS Delicatessen,,,
